awe_british_taunt,8,awe/awe_your_brown_bread_mate.wav,1.7,2.2,,,50,500,voice,streamed,.3

#German taunts
awe_german_taunt,1,voiceovers/stalingrad/german1_line_94.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_taunt,2,voiceovers/stalingrad/german1_line_95.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_taunt,3,voiceovers/generic/axis/a/MeleeCharg_Ger_Stirb_B_002.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_taunt,4,voiceovers/generic/axis/a/MeleeCharge_Ger_Die_E_002.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_taunt,5,voiceovers/generic/axis/a/MeleeCharge_Ger_Die_E_004.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_taunt,6,german/ShortTaunt.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_taunt,7,voiceovers/generic/axis/b/EK_Ger_B_002_OneDown.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_german_taunt,8,voiceovers/generic/axis/b/EK_Ger_B_002_alt3_OneDown.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_german_taunt,9,voiceovers/generic/axis/b/EK_Ger_B_001_GotOne.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_german_taunt,10,voiceovers/generic/axis/b/EK_Ger_B_002_alt_OneDown.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_german_taunt,11,voiceovers/generic/axis/b/EK_Ger_B_001_alt_GotOne.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_german_taunt,12,voiceovers/generic/axis/b/BA_Ger_B_004_YouGuysStink.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_taunt,13,voiceovers/generic/axis/b/BA_Ger_B_04alt_YouGuysStink.wav,1.7,2.2,,,50,500,voice,streamed,.3

#Russian Charge/die
awe_russian_taunt,1,Voiceovers/Generic/Allies/Ru/MB/MB_RU_Charge_01.wav,1.7,2.2,,,50,500,voice,streamed,.25
awe_russian_taunt,2,Voiceovers/Generic/Allies/Ru/MB/MB_RU_Charge_02.wav,1.7,2.2,,,50,500,voice,streamed,.25
awe_russian_taunt,3,Voiceovers/Generic/Allies/Ru/MB/MB_RU_Charge_03.wav,1.7,2.2,,,50,500,voice,streamed,.25
awe_russian_taunt,4,Voiceovers/Generic/Allies/Ru/MB/MB_RU_Charge_04.wav,1.7,2.2,,,50,500,voice,streamed,.25
awe_russian_taunt,5,Voiceovers/MP/RU/Stat/RU_stat_enemydn.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_russian_taunt,6,Voiceovers/RU/Berlin/Berlin_RusSoldier3_003.wav,1.7,2.2,,,50,500,voice,streamed,.25

#Russian -vs- German
awe_RvG,1,Voiceovers/RU/Berlin/Berlin_RusSoldier3_001.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_RvG,2,Voiceovers/RU/Tankdrive/A/Tank_A_Kill_04.wav,1.7,2.2,,,50,500,voice,streamed,.5

#German -vs- American
awe_GvA,1,Voiceovers/generic/axis/A/BA_Ger_A_004_YouStink.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_GvA,2,Voiceovers/generic/axis/A/BA_Ger_A_1alt_DieAmerikaner.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_GvA,3,Voiceovers/generic/axis/B/BA_Ger_B_002_DieAmerikaner.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_GvA,4,Voiceovers/generic/axis/B/BA_Ger_B_002alt_DieAmi.wav,1.7,2.2,,,50,500,voice,streamed,.5

#German -vs- Russian
awe_GvR,1,Voiceovers/Generic/Axis/C/German1_Line_86.wav,1.7,2.2,,,50,500,voice,streamed,.5
awe_GvR,2,Voiceovers/Generic/Axis/A/BA_Ger_A_002_DieCommie.wav,1.7,2.2,,,50,500,voice,streamed,.5

#Allies bleedpain
awe_allies_bleedpain,1,Voiceovers/Generic/Allies/Am/AS/As_Exert_09.wav,1.7,2.2,0.9,1,50,160,voice,streamed,.3
awe_allies_bleedpain,2,Voiceovers/Generic/Allies/Am/AS/As_Exert_04.wav,1.7,2.2,0.9,1,50,160,voice,streamed,.3
awe_allies_bleedpain,3,misc/cough02.wav,1.7,2.2,0.9,1,50,160,voice,streamed,.3
awe_allies_bleedpain,4,Voiceovers/Generic/Allies/Am/AS/As_Exert_08.wav,1.7,2.2,0.9,1,50,160,voice,streamed,.3
awe_allies_bleedpain,5,misc/cough03.wav,1.7,2.2,0.9,1,50,160,voice,streamed,.3
awe_allies_bleedpain,6,Voiceovers/Generic/Allies/Am/AS/As_Exert_03.wav,1.7,2.2,0.9,1,50,160,voice,streamed,.3

#German bleedpain
awe_axis_bleedpain,1,Voiceovers/Generic/Axis/A/Pain_German_E_007.wav,1.7,2.2,,,50,160,voice,streamed,.2
awe_axis_bleedpain,2,Voiceovers/Generic/Axis/A/Pain_German_E_008.wav,1.7,2.2,,,50,160,voice,streamed,.2
awe_axis_bleedpain,3,Voiceovers/Generic/Axis/A/Pain_German_E_006.wav,1.7,2.2,,,50,160,voice,streamed,.2
awe_axis_bleedpain,4,Voiceovers/Stalingrad/Conscript2_line_23b.wav,1.7,2.2,,,50,160,voice,streamed,.2
awe_axis_bleedpain,5,Voiceovers/Stalingrad/Conscript2_line_23d.wav,1.7,2.2,,,50,160,voice,streamed,.2
awe_axis_bleedpain,6,Voiceovers/Stalingrad/Conscript2_line_j.wav,1.7,2.2,,,50,160,voice,streamed,.2

#Parachuting sounds
awe_Para_Wind,,misc/wind_whistle.wav,1.2,,,,50,200,auto,streamed,,looping,,
awe_Para_Land,,misc/para_land_player.wav,1.0,1.2,,,100,250,body,streamed,,,,,

#C47 planes
awe_planeloop,,vehicles/c47_drone_loop.wav,1,1.2,0.95,1.05,800,0,auto,,,looping,,

#Stukas
awe_stukaloop,,vehicles/c47_drone_loop.wav,1,1.2,1.1,1.4,2500,0,auto,,,looping,,
awe_stukahit,,vehicles/stuka_hit.wav,1.25,1.35,0.95,1.05,3000,0,auto,,,looping,,

#Sky Flashes,,,,,,,,,,,,,,
awe_skyflash,1,explosions/explo_distant01.wav,0.8,1.07,0.9,1.1,500000,500000,auto,,,,,
awe_skyflash,2,explosions/explo_distant02.wav,0.8,1.07,0.9,1.1,500000,500000,auto,,,,,
awe_skyflash,3,explosions/explo_distant03.wav,0.8,1.07,0.9,1.1,500000,500000,auto,,,,,
awe_skyflash,4,explosions/explo_distant04.wav,0.8,1.07,0.9,1.1,500000,500000,auto,,,,,
awe_skyflash,5,explosions/explo_distant05.wav,0.8,1.07,0.9,1.1,500000,500000,auto,,,,,
awe_skyflash,6,explosions/explo_distant07.wav,0.8,1.07,0.9,1.1,500000,500000,auto,,,,,
#skyflash,5,explosions/explo_distant08.wav,0.8,1.07,0.9,1.1,500000,500000,auto,,,,,

#American Incoming
awe_american_incoming,1,Voiceovers/US/Burnville/Burnville_Foley_028.wav,1.7,2.2,,,50,500,voice,streamed,.3
#awe_american_incoming,2,Voiceovers/US/Dawnville/Dawnville_Foley_062.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_american_incoming,2,Voiceovers/US/Dawnville/Dawnville_Friend1_001alt2.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_american_incoming,3,Voiceovers/Generic/Allies/Am/GR/ElderTakeCover_01.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_american_incoming,4,Voiceovers/Generic/Allies/Am/SB/FoleyTakeCover_02.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_american_incoming,5,Voiceovers/Generic/Allies/Am/MG/MG_UndSup_02.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_american_incoming,6,Voiceovers/Generic/Allies/Am/AS/AS_UndSup_02.wav,1.7,2.2,,,50,500,voice,streamed,.3

#British Incoming
awe_british_incoming,1,Voiceovers/UK/Pegday/PegDay_Friend2_01.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_british_incoming,2,Voiceovers/UK/Pegday/PegDay_Price_02.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_british_incoming,3,Voiceovers/Generic/Allies/Br/GA/GA_UK_UndSup_03.wav,1.7,2.2,,,50,500,voice,streamed,.3
#awe_british_incoming,3,Voiceovers/Generic/Allies/Br/MG/MG_UK_UndSup_05.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_british_incoming,4,Voiceovers/Generic/Allies/Br/NJ/NJ_UK_UndSup_02.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_british_incoming,5,Voiceovers/Generic/Allies/Br/AS/AS_UK_UndSup_02.wav,1.7,2.2,,,50,500,voice,streamed,.3
#awe_british_incoming,5,Voiceovers/Generic/Allies/Br/JS/JS_UK_Combat_14b.wav,1.7,2.2,,,50,500,voice,streamed,.3

#Russian Incoming
awe_russian_incoming,1,Voiceovers/Stalingrad/LeadConscript_Line_55.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_russian_incoming,2,Voiceovers/Stalingrad/ArtillerySpotter_Line_71.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_russian_incoming,3,Voiceovers/RU/Berlin/Berlin_RusSoldier3_004.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_russian_incoming,4,Voiceovers/Generic/Allies/Ru/NJ/NJ_RU_UndSup_02.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_russian_incoming,5,Voiceovers/Generic/Allies/Ru/AS/AS_RU_UndSup_04.wav,1.7,2.2,,,50,500,voice,streamed,.3
#awe_russian_incoming,6,Voiceovers/Generic/Allies/Ru/NJ/NJ_RU_UndSup_05.wav,1.7,2.2,,,50,500,voice,streamed,.3
#awe_russian_incoming,6,Voiceovers/Generic/Allies/Ru/QF/QF_RU_Combat_01.wav,1.7,2.2,,,50,500,voice,streamed,.3

#German Incoming
#awe_german_incoming,1,Voiceovers/Generic/Axis/B/BA_Ger_B_011alt3_GoGoGo.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_incoming,1,Voiceovers/Generic/Axis/B/UNS_Ger_B_004_GetDown.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_incoming,2,Voiceovers/Generic/Axis/A/ES_Ger_A_008alt_HeadsUp.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_incoming,3,Voiceovers/Generic/Axis/A/BA_Ger_A_1alt_TakeCover.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_incoming,4,Voiceovers/Generic/Axis/B/UNS_Ger_B_002alt3_TakeCover.wav,1.7,2.2,,,50,500,voice,streamed,.3
#awe_german_incoming,6,Voiceovers/Generic/Axis/B/UNS_Ger_B_005alt_HeadDown.wav,1.7,2.2,,,50,500,voice,streamed,.3
